"","SEXO","EDAD","NACIO","RAMA","T_UNIV","DISCA","LUG_RES_PAIS","PAIS_NAC_PADRE","ESTUDIOS_PADRE","PAIS_NAC_MADRE","ESTUDIOS_MADRE","BECA","EXTRANJERO","MOTIVO","VOLVERIA","MISMA_CARRERA","OTRO_GRADO","MASTER","DOCTORADO","EST_ARTIST","CICLO_SUP","CICLO_MED","OTROS_EST","NUM_EST","IDIOMAS","TECH","MV_ESP","MV_FUE","SIT_LABORAL","SIT_PROFESIONAL","TR_SUELDO","FORMAC_TR","RAMA_TR","USO_ESTUD_TR","F_TEOR_TR","F_PRAC_TR","F_IDIOM_TR","F_TECH_TR","F_PERSON_TR","F_GEST_TR","OTRO_TRAB","EST_CIVIL","HOGAR","EMPLEADO_PRODUCTIVO"
"647","M","1_<30","E","CCSS","PuP","No","E","E","4_S","E","4_S","Si","No","L","Si","No","No","No","No","No","No","No","No","0","1","2_M","Si","No","E","TT","3_1000-1499","7","No","Si","3","1","5","1","5","5","Si","1_S","4_PcH","No"
"648","M","1_<30","E","CCSS","PuP","No","E","E","8_U","E","8_U","Si","No","L","Si","Si","No","No","No","No","No","No","No","0","2","2_M","Si","Si","E","TP","5_2000-2499","3","Si","Si","5","5","5","5","5","5","No","1_S","3_PsH","Si"
"649","H","2_30-34","E","CCSS","PuP","No","E","E","4_S","E","4_S","Si","No","L","Si","Si","No","No","No","No","Si","No","Si","0","2","2_M","No","Si","E","TT","3_1000-1499","2","No","Si","4","4","2","2","4","5","No","1_S","4_PcH","No"
"650","H","2_30-34","E","CCSS","PrP","No","E","E","8_U","E","5_B","No","No","L","Si","No","Si","No","No","No","No","No","Si","1","1","2_M","Si","Si","E","TP","5_2000-2499","5","No","No","5","5","1","1","3","3","No","1_S","4_PcH","No"
"651","H","3_>=35","E","CCSS","PuP","Si","E","E","3_PC","E","3_PC","No","No","L","Si","No","Si","No","No","No","No","No","Si","1","2","1_B","No","No","E","TP","4_1500-1999","4","No","Si","5","1","1","1","1","1","No","1_S","1_UNI","No"
"652","M","3_>=35","E","CCSS","PuP","No","E","E","8_U","E","6_PM","No","No","L","Si","Si","No","No","No","No","No","No","No","0","2","2_M","No","No","E","TP","3_1000-1499","5","Si","Si","3","3","2","4","5","3","No","2_C","4_PcH","Si"
"653","M","3_>=35","E","CCSS","PuP","No","E","E","2_PI","E","3_PC","No","No","L","Si","No","Si","Si","No","No","No","No","Si","1","1","2_M","No","No","E","TT","3_1000-1499","6","No","No","5","3","4","5","3","3","No","2_C","4_PcH","No"
"654","M","2_30-34","E","CCSS","PuP","No","E","E","6_PM","E","5_B","No","No","L","Si","No","Si","Si","No","No","No","No","Si","1","1","2_M","No","No","E","TP","4_1500-1999","3","Si","Si","5","5","1","3","4","5","No","1_S","1_UNI","Si"
"655","H","1_<30","E","CCSS","PrP","No","E","E","7_PS","E","7_PS","Si","No","L","Si","Si","No","Si","No","No","Si","No","Si","0","2","2_M","No","Si","E","TT","1_<700","2","Si","Si","5","5","4","2","5","5","No","1_S","1_UNI","Si"
"656","M","1_<30","E","CCSS","PuP","No","E","E","3_PC","E","3_PC","Si","No","L","Si","Si","No","Si","No","No","No","No","Si","0","2","2_M","Si","No","E","TP","4_1500-1999","3","Si","Si","4","5","4","4","5","5","No","1_S","3_PsH","Si"
"657","M","2_30-34","E","CCSS","PrP","No","E","E","8_U","E","8_U","No","No","O","Si","Si","No","No","No","No","No","No","No","0","2","2_M","No","No","D","D","0_D","0","D","D","0","0","0","0","0","0","D","1_S","3_PsH","No"
"658","M","1_<30","E","CCSS","PrP","No","E","E","3_PC","E","3_PC","No","No","O","Si","Si","Si","Si","No","No","No","No","Si","1","1","2_M","Si","No","E","TT","4_1500-1999","3","Si","Si","3","5","4","2","5","5","No","1_S","1_UNI","Si"
"659","M","2_30-34","E","CCSS","PuP","No","E","E","4_S","E","4_S","No","No","P","Si","Si","Si","Si","No","No","No","No","Si","1","1","1_B","No","No","E","TP","3_1000-1499","3","Si","Si","4","4","4","3","4","4","No","2_C","4_PcH","Si"
"660","H","2_30-34","E","CCSS","PuP","No","E","E","4_S","E","4_S","Si","No","L","Si","No","No","No","No","No","Si","No","Si","0","1","2_M","No","No","E","TP","2_700-999","3","No","No","1","3","3","1","4","3","Si","1_S","1_UNI","No"
"661","H","2_30-34","O","CCSS","PuP","No","E","O","4_S","O","5_B","Si","No","O","No","No","No","No","No","No","Si","No","Si","0","1","2_M","Si","Si","E","TP","3_1000-1499","4","No","Si","1","1","1","1","4","5","No","2_C","5_Otr","No"
"662","M","3_>=35","E","CCSS","PuV","No","E","E","8_U","E","5_B","No","No","P","Si","Si","Si","No","No","No","No","No","Si","1","1","2_M","No","No","E","TT","4_1500-1999","3","Si","Si","5","5","2","2","4","4","No","1_S","1_UNI","Si"
"663","M","3_>=35","E","CCSS","PuP","Si","E","E","3_PC","E","2_PI","Si","No","P","Si","Si","No","Si","No","No","No","Si","Si","0","0","3_A","No","No","E","TT","5_2000-2499","3","Si","Si","4","4","1","4","5","5","No","2_C","4_PcH","Si"
"664","M","3_>=35","E","CCSS","PuP","Si","E","E","3_PC","E","3_PC","Si","No","L","Si","Si","No","No","No","No","No","No","No","0","0","2_M","No","No","D","D","0_D","0","D","D","0","0","0","0","0","0","D","1_S","2_ScH","No"
"665","M","1_<30","E","CCSS","PuP","No","E","E","3_PC","E","3_PC","Si","Si","L","Si","No","Si","Si","No","No","No","No","Si","1","1","2_M","No","No","E","TP","3_1000-1499","3","Si","No","2","2","1","1","4","2","Si","1_S","4_PcH","No"
"666","H","3_>=35","E","CCSS","PuV","No","E","E","3_PC","E","3_PC","No","No","L","Si","Si","No","No","No","No","No","No","No","0","1","2_M","No","No","E","TP","6_2500-2999","3","Si","Si","4","5","1","4","5","4","No","2_C","4_PcH","Si"
"667","H","3_>=35","E","CCSS","PuP","No","E","E","5_B","E","7_PS","No","No","O","Si","No","No","No","No","No","No","No","No","0","1","3_A","No","No","I","D","0_D","0","D","D","0","0","0","0","0","0","D","1_S","4_PcH","No"
"668","M","1_<30","E","CCSS","PuP","No","E","E","3_PC","E","3_PC","Si","No","L","Si","No","No","No","No","No","No","No","No","0","2","2_M","Si","No","E","TP","2_700-999","4","No","No","3","4","3","3","5","3","No","1_S","3_PsH","No"
"669","M","1_<30","E","CCSS","PuP","No","E","E","2_PI","E","6_PM","No","No","L","No","No","No","No","No","No","No","No","No","0","1","1_B","No","Si","E","TT","1_<700","6","No","No","3","5","2","1","5","4","Si","1_S","5_Otr","No"
"670","M","1_<30","E","CCSS","PuP","No","E","E","7_PS","E","7_PS","Si","No","L","No","No","No","Si","No","No","Si","No","Si","0","0","2_M","No","No","E","TT","2_700-999","3","Si","No","2","5","1","1","5","5","Si","1_S","5_Otr","No"
"671","M","1_<30","E","CCSS","PuP","No","E","E","8_U","E","4_S","Si","No","L","Si","No","No","No","No","No","Si","No","Si","0","1","2_M","Si","No","D","D","0_D","0","D","D","0","0","0","0","0","0","D","2_C","3_PsH","No"
"672","M","1_<30","E","CCSS","PuP","No","E","E","3_PC","E","6_PM","Si","No","L","Si","No","No","No","No","No","No","Si","Si","0","1","2_M","No","No","E","TT","1_<700","4","Si","No","1","3","1","3","4","4","Si","1_S","3_PsH","No"
"673","M","1_<30","E","CCSS","PuP","No","E","E","3_PC","E","5_B","Si","No","L","No","No","No","Si","No","No","No","No","Si","0","1","2_M","Si","No","I","D","0_D","0","D","D","0","0","0","0","0","0","D","1_S","3_PsH","No"
"674","M","1_<30","E","CCSS","PuP","No","E","E","3_PC","E","3_PC","Si","No","P","Si","Si","No","No","No","No","No","No","No","0","1","2_M","No","No","E","TP","4_1500-1999","3","Si","Si","5","4","3","5","4","4","No","1_S","5_Otr","Si"
"675","M","1_<30","E","CCSS","PuP","No","E","E","8_U","E","4_S","Si","No","L","Si","Si","Si","Si","No","No","No","No","Si","1","2","2_M","No","No","E","P","3_1000-1499","3","Si","Si","3","4","1","4","2","3","Si","1_S","1_UNI","Si"
"676","M","3_>=35","E","CCSS","PuP","No","E","E","3_PC","E","3_PC","No","No","L","Si","No","No","No","No","No","No","No","No","0","1","2_M","No","No","E","TP","3_1000-1499","3","Si","Si","4","5","2","3","5","5","No","1_S","2_ScH","Si"
"677","M","3_>=35","E","CCSS","PuP","No","E","E","3_PC","E","3_PC","Si","No","L","Si","Si","No","Si","No","No","No","No","Si","0","1","2_M","No","No","D","D","0_D","0","D","D","0","0","0","0","0","0","D","1_S","2_ScH","No"
"678","M","1_<30","E","CCSS","PuP","No","E","E","4_S","E","4_S","Si","No","L","No","No","No","No","No","No","No","No","No","0","2","2_M","No","No","D","D","0_D","0","D","D","0","0","0","0","0","0","D","1_S","2_ScH","No"
"679","M","3_>=35","E","CCSS","PuP","No","E","E","5_B","E","8_U","Si","No","P","Si","No","No","Si","No","Si","Si","No","Si","0","1","3_A","No","No","D","D","0_D","0","D","D","0","0","0","0","0","0","D","1_S","3_PsH","No"
"680","M","3_>=35","E","CCSS","PuV","No","E","E","2_PI","E","2_PI","Si","No","L","Si","Si","No","No","No","No","Si","Si","Si","0","0","1_B","No","No","E","TP","3_1000-1499","5","Si","Si","5","4","2","3","5","4","Si","2_C","5_Otr","Si"
"681","H","1_<30","E","CCSS","PuP","No","E","E","8_U","E","8_U","No","No","O","Si","Si","No","Si","No","No","No","No","Si","0","1","2_M","Si","No","E","TT","3_1000-1499","3","Si","Si","4","4","3","4","5","4","Si","1_S","2_ScH","Si"
"682","M","1_<30","E","CCSS","PuP","No","O","E","6_PM","E","8_U","Si","Si","L","Si","Si","No","Si","No","No","No","No","Si","0","2","2_M","No","No","E","TP","4_1500-1999","3","Si","Si","5","5","4","2","4","4","No","1_S","1_UNI","Si"
"683","M","1_<30","E","CCSS","PuP","No","E","E","2_PI","E","2_PI","Si","No","L","Si","Si","No","Si","No","No","No","No","Si","0","1","2_M","No","No","E","TT","2_700-999","3","Si","Si","4","5","1","4","5","5","Si","1_S","1_UNI","Si"
"684","M","2_30-34","E","CCSS","PuP","No","E","E","6_PM","E","6_PM","Si","No","L","Si","No","No","No","No","No","No","No","No","0","1","2_M","Si","No","E","TP","3_1000-1499","5","No","No","2","3","3","4","4","4","Si","1_S","3_PsH","No"
"685","M","2_30-34","E","CCSS","PuP","Si","E","E","5_B","E","5_B","Si","No","L","Si","No","No","No","No","No","Si","No","Si","0","0","1_B","No","No","E","TP","3_1000-1499","7","No","No","1","1","1","3","5","1","No","2_C","4_PcH","No"
"686","M","1_<30","E","CCSS","PuP","No","E","E","7_PS","E","4_S","Si","No","L","Si","Si","No","No","No","No","Si","No","Si","0","1","1_B","No","No","E","TP","2_700-999","3","Si","Si","5","5","2","3","5","5","No","1_S","3_PsH","Si"
"687","M","1_<30","E","CCSS","PuP","No","E","E","3_PC","E","3_PC","Si","No","O","Si","Si","No","No","No","No","Si","No","Si","0","1","2_M","Si","No","E","TT","3_1000-1499","3","Si","Si","4","4","1","2","5","4","No","1_S","3_PsH","Si"
"688","M","1_<30","E","CCSS","PuP","No","E","E","4_S","E","4_S","Si","No","L","Si","No","No","No","No","No","No","No","No","0","0","1_B","Si","No","E","TP","4_1500-1999","3","No","No","5","3","4","2","2","2","No","1_S","3_PsH","No"
"689","M","1_<30","E","CCSS","PuP","No","E","E","4_S","E","5_B","Si","No","L","No","No","No","No","No","No","No","No","No","0","1","1_B","No","No","E","TT","2_700-999","6","No","No","1","5","1","1","3","1","No","1_S","4_PcH","No"
"690","M","2_30-34","E","CCSS","PuP","No","E","E","4_S","E","4_S","No","No","O","Si","No","No","Si","No","No","Si","No","Si","0","1","3_A","Si","No","E","TP","4_1500-1999","2","Si","Si","4","5","1","4","5","5","No","1_S","3_PsH","Si"
"691","M","1_<30","E","CCSS","PuP","No","E","E","4_S","E","3_PC","Si","Si","L","Si","Si","No","Si","No","No","No","No","Si","0","2","2_M","No","No","E","TP","3_1000-1499","3","Si","Si","5","5","1","1","3","4","No","1_S","2_ScH","Si"
"692","M","1_<30","E","CCSS","PuP","No","E","E","5_B","E","8_U","No","No","L","Si","Si","No","No","No","No","No","No","No","0","1","1_B","No","Si","D","D","0_D","0","D","D","0","0","0","0","0","0","D","1_S","5_Otr","No"
"693","M","1_<30","E","CCSS","PuP","No","E","E","3_PC","E","3_PC","Si","No","L","Si","Si","No","Si","No","No","No","No","Si","0","1","2_M","No","No","E","TP","1_<700","5","No","Si","3","4","2","1","5","4","Si","1_S","4_PcH","No"
"694","M","1_<30","E","CCSS","PuP","No","E","E","5_B","E","4_S","Si","No","L","Si","No","No","Si","No","No","No","No","Si","0","1","3_A","Si","Si","E","TP","5_2000-2499","3","No","No","1","1","4","4","4","4","Si","1_S","1_UNI","No"
"695","M","3_>=35","E","CCSS","PuV","No","E","E","5_B","E","3_PC","Si","No","L","No","No","No","No","No","No","Si","No","Si","0","1","2_M","No","No","E","TT","1_<700","5","No","No","2","5","2","4","5","5","No","1_S","3_PsH","No"
"696","M","1_<30","E","CCSS","PuP","No","E","E","5_B","E","5_B","No","Si","L","Si","Si","No","No","No","No","No","No","No","0","2","1_B","No","Si","E","P","3_1000-1499","3","Si","Si","3","4","1","1","4","4","No","1_S","3_PsH","Si"
"697","M","1_<30","E","CCSS","PrP","No","E","E","6_PM","E","8_U","Si","No","L","Si","Si","No","No","No","No","No","No","No","0","1","2_M","No","No","E","TP","3_1000-1499","3","Si","Si","2","4","2","2","4","4","No","1_S","5_Otr","Si"
"698","M","1_<30","E","CCSS","PuP","No","E","E","7_PS","E","5_B","Si","No","L","No","No","Si","Si","No","No","No","No","Si","1","0","1_B","No","No","I","D","0_D","0","D","D","0","0","0","0","0","0","D","1_S","1_UNI","No"
"699","M","1_<30","E","CCSS","PuP","No","E","E","7_PS","E","6_PM","No","No","L","Si","Si","No","Si","No","No","No","No","Si","0","2","2_M","No","No","E","TT","4_1500-1999","2","Si","Si","2","5","5","4","5","5","Si","1_S","4_PcH","Si"
"700","M","1_<30","E","CCSS","PuP","No","E","E","3_PC","E","4_S","Si","No","P","Si","Si","No","No","No","No","No","No","No","0","2","2_M","No","Si","E","TT","3_1000-1499","3","Si","Si","2","4","2","3","5","3","No","1_S","3_PsH","Si"
"701","M","1_<30","E","CCSS","PuP","No","E","E","4_S","E","7_PS","Si","No","L","Si","Si","Si","No","No","No","No","No","Si","1","1","2_M","No","No","E","TT","1_<700","3","Si","Si","4","5","2","4","5","5","No","1_S","1_UNI","Si"
"702","M","1_<30","E","CCSS","PuP","No","E","E","7_PS","E","5_B","Si","No","L","No","No","No","No","No","No","No","No","No","0","0","1_B","Si","Si","E","TT","3_1000-1499","7","No","No","1","1","1","1","5","2","No","1_S","5_Otr","No"
"703","M","2_30-34","E","CCSS","PuP","No","E","E","3_PC","E","5_B","Si","No","L","Si","No","No","No","No","No","No","No","No","0","2","2_M","No","Si","E","TP","3_1000-1499","3","Si","Si","5","5","2","3","5","4","No","1_S","5_Otr","Si"
"704","M","2_30-34","E","CCSS","PuP","No","E","E","4_S","E","3_PC","Si","No","O","Si","No","No","No","No","No","No","No","No","0","1","2_M","No","No","E","TP","2_700-999","5","Si","Si","2","2","5","4","5","2","No","1_S","3_PsH","Si"
"705","M","1_<30","E","CCSS","PuP","No","E","E","8_U","E","4_S","Si","No","P","Si","Si","No","Si","No","No","Si","No","Si","0","2","2_M","No","No","E","TP","2_700-999","3","Si","Si","2","5","1","2","5","5","No","1_S","5_Otr","Si"
"706","M","2_30-34","E","CCSS","PuP","No","E","E","3_PC","E","3_PC","No","No","L","Si","Si","No","No","No","No","Si","No","Si","0","0","1_B","No","No","E","TT","4_1500-1999","3","Si","Si","5","3","1","1","3","3","No","2_C","4_PcH","Si"
"707","M","2_30-34","E","CCSS","PuP","No","E","E","2_PI","E","3_PC","Si","Si","P","Si","Si","No","Si","No","No","No","No","Si","0","0","2_M","No","No","E","TT","3_1000-1499","5","Si","Si","5","5","1","1","3","3","No","1_S","3_PsH","Si"
"708","M","2_30-34","E","CCSS","PuP","No","E","E","4_S","E","6_PM","Si","No","L","No","No","No","No","No","No","Si","No","Si","0","1","1_B","No","No","I","D","0_D","0","D","D","0","0","0","0","0","0","D","2_C","3_PsH","No"
"709","H","3_>=35","E","CCSS","PuP","No","E","E","3_PC","E","3_PC","No","No","P","Si","Si","No","No","No","No","Si","No","Si","0","2","1_B","No","No","E","TP","6_2500-2999","4","Si","Si","5","5","5","2","5","2","No","2_C","3_PsH","Si"
"710","M","1_<30","E","CCSS","PuP","No","E","E","5_B","E","6_PM","No","Si","L","No","No","No","Si","No","No","No","No","Si","0","1","3_A","No","No","E","TP","4_1500-1999","3","Si","Si","4","4","3","4","4","5","No","1_S","1_UNI","Si"
"711","M","2_30-34","E","CCSS","PuP","No","E","E","3_PC","E","5_B","Si","No","L","No","No","No","No","No","No","Si","No","Si","0","1","2_M","No","No","E","TT","3_1000-1499","3","Si","Si","1","5","1","4","5","5","No","1_S","4_PcH","Si"
"712","M","1_<30","E","CCSS","PuP","No","E","E","4_S","E","5_B","No","Si","L","Si","Si","No","Si","No","No","No","No","Si","0","1","2_M","No","No","E","TT","4_1500-1999","3","Si","Si","1","4","4","2","5","5","No","1_S","4_PcH","Si"
"713","M","1_<30","E","CCSS","PuP","No","E","E","7_PS","E","7_PS","Si","No","O","Si","No","No","No","No","No","No","No","No","0","1","2_M","No","No","E","TP","2_700-999","4","Si","Si","5","2","1","3","5","5","Si","1_S","3_PsH","Si"
"714","M","3_>=35","E","CCSS","PuV","No","E","E","3_PC","E","2_PI","No","No","P","Si","No","No","Si","No","No","Si","No","Si","0","1","2_M","No","No","E","TP","4_1500-1999","2","Si","Si","4","3","1","5","5","5","No","2_C","3_PsH","Si"
"715","H","1_<30","E","CCSS","PuP","No","E","E","8_U","E","5_B","No","No","O","Si","No","No","Si","No","No","No","No","Si","0","1","2_M","No","No","E","TP","3_1000-1499","2","Si","No","1","4","1","4","4","4","No","1_S","5_Otr","No"
"716","H","1_<30","E","CCSS","PuP","No","E","E","8_U","E","8_U","No","No","L","Si","Si","No","Si","No","No","No","No","Si","0","2","2_M","Si","No","E","TT","2_700-999","3","Si","Si","4","4","5","5","5","4","No","1_S","1_UNI","Si"
"717","H","1_<30","E","CCSS","PuP","No","E","E","8_U","E","8_U","No","No","L","No","No","No","Si","No","No","No","No","Si","0","1","3_A","Si","No","E","TP","3_1000-1499","3","Si","Si","3","4","2","4","5","4","Si","1_S","5_Otr","Si"
"718","M","1_<30","E","CCSS","PuP","No","E","E","8_U","E","8_U","No","No","L","Si","No","No","Si","No","No","No","No","Si","0","2","2_M","Si","No","E","TT","3_1000-1499","3","Si","Si","4","4","5","3","5","4","No","1_S","3_PsH","Si"
"719","M","1_<30","E","CCSS","PuP","No","E","E","4_S","E","6_PM","Si","No","L","Si","No","No","No","No","No","No","No","No","0","1","2_M","Si","No","I","D","0_D","0","D","D","0","0","0","0","0","0","D","1_S","4_PcH","No"
"720","M","1_<30","E","CCSS","PuP","No","E","E","8_U","E","5_B","Si","No","L","Si","No","Si","Si","No","No","No","No","Si","1","3","2_M","No","Si","D","D","0_D","0","D","D","0","0","0","0","0","0","D","1_S","5_Otr","No"
"721","M","1_<30","E","CCSS","PrP","No","O","E","8_U","E","8_U","No","No","L","Si","No","No","Si","No","No","No","No","Si","0","2","3_A","No","Si","E","TP","4_1500-1999","4","Si","No","2","5","5","5","5","5","No","1_S","3_PsH","No"
"722","M","1_<30","E","CCSS","PuP","No","E","O","8_U","O","4_S","Si","No","L","Si","No","No","No","No","No","No","No","No","0","2","2_M","Si","No","E","TT","1_<700","6","No","No","1","3","1","1","3","3","Si","1_S","2_ScH","No"
"723","M","1_<30","E","CCSS","PuP","No","E","E","6_PM","E","4_S","Si","No","L","Si","No","No","Si","No","No","No","No","Si","0","3","2_M","Si","No","E","TP","4_1500-1999","3","No","No","5","2","1","2","2","2","No","1_S","1_UNI","No"
"724","M","2_30-34","E","CCSS","PrP","No","E","E","3_PC","E","3_PC","Si","No","O","Si","No","No","No","No","No","Si","No","Si","0","2","2_M","Si","No","E","TT","3_1000-1499","4","No","No","1","1","1","4","5","5","Si","1_S","4_PcH","No"
"725","M","2_30-34","E","CCSS","PuP","No","E","E","2_PI","E","3_PC","Si","No","L","Si","No","No","No","No","No","Si","No","Si","0","1","2_M","No","No","E","TT","2_700-999","7","No","No","1","1","1","1","1","3","Si","1_S","3_PsH","No"
"726","M","2_30-34","E","CCSS","PuP","No","E","E","3_PC","E","3_PC","Si","No","L","No","No","No","No","No","No","No","No","No","0","1","1_B","No","Si","E","TT","3_1000-1499","6","No","No","2","3","3","3","5","5","No","1_S","5_Otr","No"
"727","H","1_<30","E","CCSS","PuP","No","E","E","3_PC","E","3_PC","Si","No","L","Si","No","No","No","No","No","No","No","No","0","2","2_M","No","No","E","P","3_1000-1499","3","Si","Si","3","5","4","4","5","5","No","1_S","2_ScH","Si"
"728","M","1_<30","E","CCSS","PrP","No","E","E","5_B","E","7_PS","Si","No","L","Si","Si","No","No","No","No","No","No","No","0","1","2_M","No","No","E","TT","3_1000-1499","3","Si","Si","2","2","4","4","4","4","No","1_S","1_UNI","Si"
"729","H","2_30-34","E","CCSS","PrP","No","E","E","6_PM","E","6_PM","Si","Si","O","No","No","Si","No","No","No","Si","No","Si","1","4","3_A","No","No","E","TP","7_>3000","2","No","Si","2","4","4","5","5","5","No","1_S","3_PsH","No"
"730","H","1_<30","E","CCSS","PuP","No","E","E","8_U","E","7_PS","Si","No","L","No","No","No","Si","No","No","No","No","Si","0","1","2_M","Si","No","E","P","2_700-999","3","Si","Si","2","5","2","5","5","5","No","1_S","3_PsH","Si"
"731","H","1_<30","E","CCSS","PuP","No","E","E","4_S","E","5_B","Si","No","L","Si","Si","No","Si","No","No","No","No","Si","0","2","2_M","No","No","D","D","0_D","0","D","D","0","0","0","0","0","0","D","1_S","4_PcH","No"
"732","M","1_<30","E","CCSS","PuP","No","E","E","3_PC","E","4_S","Si","No","L","No","No","No","No","No","No","No","No","No","0","3","2_M","No","No","E","TP","4_1500-1999","3","No","Si","3","1","3","4","4","4","No","1_S","1_UNI","No"
"733","H","2_30-34","E","CCSS","PuP","No","E","E","4_S","E","4_S","Si","Si","L","No","No","No","No","No","No","No","No","No","0","2","3_A","Si","Si","E","TP","3_1000-1499","4","No","No","2","4","3","5","3","2","No","1_S","1_UNI","No"
